../miniconda3/envs/carnd-term1-gpu/bin/python Traffic_Sign_Classifier_7.py
Number of training examples    = 34799
Number of validation examples  = 4410
Number of testing examples     = 12630
Image data shape = (32, 32, 3)
Number of classes = 43
Training...

netdir:  dummy-to-renew
  FILTER1_NUM =  64
  FILTER2_NUM =  84
  FRC1_NUM    =  240
  FRC2_NUM    =  240

EPOCHS ,Valid  ,Test   ,Train  ,msg
    378,0.95918,
    379,0.97007,0.95234,0.99865, ** Model saved **
    380,0.95918,0.94727,0.99891,
    381,0.96440,
    382,0.96599,
    383,0.96485,
    384,0.96304,
    385,0.95964,0.94814,0.99856,
    386,0.96122,
    387,0.95646,
    388,0.95714,
    389,0.95828,
    390,0.95918,0.95257,0.99871,
    391,0.95283,
    392,0.96259,
    393,0.96213,
    394,0.96145,
    395,0.96009,0.95051,0.99899,
    396,0.94943,
    397,0.95692,
    398,0.96213,
    399,0.96122,
    400,0.96009,0.95329,0.99894,
    401,0.96213,
    402,0.96145,
    403,0.96100,
    404,0.95896,
    405,0.95805,0.95162,0.99899,
    406,0.96145,
    407,0.96349,
    408,0.96236,
    409,0.96553,
    410,0.96054,0.94592,0.99859,
    411,0.96621,
    412,0.96281,
    413,0.96259,
    414,0.96100,
    415,0.96463,0.95408,0.99920,
    416,0.96417,
    417,0.96281,
    418,0.95896,
    419,0.96485,
    420,0.96213,0.95178,0.99894,
    421,0.96372,
    422,0.96281,
    423,0.96395,
    424,0.96009,
    425,0.96327,0.95487,0.99908,
    426,0.96168,
    427,0.96009,
    428,0.96848,
    429,0.97098,0.95321,0.99851, ** Model saved **
    430,0.95737,0.94426,0.99770,
    431,0.96576,
    432,0.96576,
    433,0.96780,
    434,0.96395,
    435,0.96485,0.95566,0.99922,
    436,0.95737,
    437,0.96485,
    438,0.96304,
    439,0.96349,
    440,0.96259,0.95305,0.99902,
    441,0.96485,
    442,0.96259,
    443,0.96553,
    444,0.95397,
    445,0.95986,0.94869,0.99868,
    446,0.96735,
    447,0.95986,
    448,0.96100,
    449,0.96054,
    450,0.96009,0.95012,0.99874,
    451,0.96077,
    452,0.96553,
    453,0.96168,
    454,0.96463,
    455,0.96576,0.95376,0.99917,
    456,0.96122,
    457,0.96667,
    458,0.96009,
    459,0.96032,
    460,0.96009,0.95400,0.99905,
    461,0.96122,
    462,0.96485,
    463,0.95896,
    464,0.96848,
    465,0.96122,0.95344,0.99894,
    466,0.95737,
    467,0.95714,
    468,0.96168,
    469,0.96077,
    470,0.96281,0.95677,0.99897,
    471,0.95918,
    472,0.95828,
    473,0.96327,
    474,0.95533,
    475,0.96395,0.95234,0.99963,
    476,0.96168,
    477,0.96440,
    478,0.96644,
    479,0.96644,
    480,0.96553,0.95471,0.99922,
    481,0.96463,
    482,0.96531,
    483,0.95873,
    484,0.96825,
    485,0.96281,0.95044,0.99871,
    486,0.96122,
    487,0.96145,
    488,0.95805,
    489,0.95805,
    490,0.97120,0.95566,0.99905, ** Model saved **
    491,0.96349,
    492,0.96621,
    493,0.95601,
    494,0.96508,
    495,0.97120,0.95479,0.99905,
    496,0.96689,
    497,0.95760,
    498,0.95918,
    499,0.96213,
    500,0.96780,0.95439,0.99908,
    501,0.96440,
    502,0.97234,0.95265,0.99957, ** Model saved **
    503,0.96508,
    504,0.95941,
    505,0.96304,0.95170,0.99876,
    506,0.96349,
    507,0.96259,
    508,0.96281,
    509,0.96259,
    510,0.96395,0.95732,0.99899,
    511,0.96372,
    512,0.96644,
    513,0.97075,
    514,0.96803,
    515,0.96712,0.95463,0.99920,
    516,0.96485,
    517,0.96735,
    518,0.95941,
    519,0.96259,
    520,0.95805,0.95154,0.99894,
    521,0.96689,
    522,0.96508,
    523,0.96667,
    524,0.96395,
    525,0.97052,0.95297,0.99920,
    526,0.96463,
    527,0.95964,
    528,0.96667,
    529,0.96145,
    530,0.96599,0.95400,0.99920,
    531,0.96644,
    532,0.96508,
    533,0.96825,
    534,0.96463,
    535,0.95782,0.95028,0.99796,
    536,0.97188,
    537,0.96757,
    538,0.96916,
    539,0.96122,
    540,0.97029,0.95527,0.99920,
    541,0.96803,
    542,0.96961,
    543,0.96780,
    544,0.97120,
    545,0.96372,0.95352,0.99902,
    546,0.96893,
    547,0.96848,
    548,0.96689,
    549,0.96417,
    550,0.97052,0.95139,0.99876,
    551,0.97098,
    552,0.97143,
    553,0.96848,
    554,0.96803,
    555,0.97302,0.95614,0.99914, ** Model saved **
    556,0.97120,
    557,0.97120,
    558,0.96213,
    559,0.96417,
    560,0.96395,0.95289,0.99914,
    561,0.95896,
    562,0.96349,
    563,0.96009,
    564,0.96304,
    565,0.96689,0.95281,0.99931,
    566,0.96417,
    567,0.97392,0.95622,0.99914, ** Model saved **
    568,0.96871,
    569,0.96281,
    570,0.95986,0.94568,0.99891,
    571,0.96372,
    572,0.96281,
    573,0.96395,
    574,0.96621,
    575,0.96463,0.95376,0.99868,
    576,0.96372,
    577,0.96417,
    578,0.96961,
    579,0.96508,
    580,0.97347,0.95439,0.99899,
    581,0.96531,
    582,0.96576,
    583,0.97029,
    584,0.97052,
    585,0.96689,0.95170,0.99874,
    586,0.96553,
    587,0.97120,
    588,0.96281,
    589,0.97279,
    590,0.96531,0.95376,0.99934,
    591,0.96508,
    592,0.96440,
    593,0.97007,
    594,0.96780,
    595,0.96848,0.95827,0.99917,
    596,0.96576,
    597,0.96621,
    598,0.96395,
    599,0.96259,
    600,0.96190,0.94949,0.99851,
    601,0.96372,
    602,0.96644,
    603,0.96440,
    604,0.96485,
    605,0.96372,0.95463,0.99934,
    606,0.96236,
    607,0.95760,
    608,0.96259,
    609,0.96508,
    610,0.95601,0.95305,0.99871,
    611,0.96576,
    612,0.96531,
    613,0.96757,
    614,0.96621,
    615,0.96576,0.95059,0.99911,
    616,0.96508,
    617,0.96281,
    618,0.96417,
    619,0.96168,
    620,0.96281,0.95218,0.99879,
    621,0.96803,
    622,0.96667,
    623,0.96395,
    624,0.96576,
    625,0.96689,0.95432,0.99902,
    626,0.96735,
    627,0.96553,
    628,0.96689,
    629,0.96236,
    630,0.96689,0.95455,0.99917,
    631,0.97052,
    632,0.96190,
    633,0.96009,
    634,0.96531,
    635,0.96417,0.95004,0.99922,
    636,0.96576,
    637,0.96576,
    638,0.96757,
    639,0.96893,
    640,0.96871,0.95511,0.99943,
    641,0.96667,
    642,0.96508,
    643,0.96644,
    644,0.96485,
    645,0.97029,0.95202,0.99934,
    646,0.96803,
    647,0.97120,
    648,0.97166,
    649,0.96735,
    650,0.97302,0.95503,0.99914,
    651,0.97143,
    652,0.97075,
    653,0.96916,
    654,0.96281,
    655,0.96599,0.95146,0.99920,
    656,0.96757,
    657,0.97075,
    658,0.96871,
    659,0.96372,
    660,0.96961,0.94988,0.99888,
    661,0.96621,
    662,0.96644,
    663,0.96916,
    664,0.96463,
    665,0.96485,0.95234,0.99937,
    666,0.96893,
    667,0.96689,
    668,0.96984,
    669,0.96395,
    670,0.96961,0.95574,0.99905,
    671,0.96304,
    672,0.96644,
    673,0.96032,
    674,0.96757,
    675,0.96440,0.95455,0.99951,
    676,0.95828,
    677,0.96712,
    678,0.96372,
    679,0.96803,
    680,0.96304,0.95590,0.99920,
    681,0.96576,
    682,0.96213,
    683,0.95918,
    684,0.96463,
    685,0.96757,0.95020,0.99925,
    686,0.96689,
    687,0.96939,
    688,0.96508,
    689,0.96735,
    690,0.96871,0.95344,0.99908,
    691,0.96644,
    692,0.97120,
    693,0.96644,
    694,0.96417,
    695,0.96576,0.95313,0.99920,
    696,0.97392,0.95495,0.99920, ** Model saved **
    697,0.97007,
    698,0.96168,
    699,0.96984,
    700,0.96304,0.95226,0.99871,
    701,0.96689,
    702,0.97029,
    703,0.97052,
    704,0.96621,
    705,0.96576,0.94830,0.99931,
    706,0.96757,
    707,0.96803,
    708,0.96848,
    709,0.96893,
    710,0.96621,0.95796,0.99960,
    711,0.96553,
    712,0.96281,
    713,0.96440,
    714,0.96689,
    715,0.96531,0.95701,0.99937,
    716,0.96893,
    717,0.97302,
    718,0.96984,
    719,0.96463,
    720,0.96712,0.95424,0.99914,
    721,0.97052,
    722,0.97143,
    723,0.96916,
    724,0.96780,
    725,0.96531,0.95091,0.99851,
    726,0.96893,
    727,0.96667,
    728,0.97506,0.95606,0.99920, ** Model saved **
    729,0.97302,
    730,0.97188,0.95748,0.99917,
    731,0.97120,
    732,0.96984,
    733,0.97143,
    734,0.96349,
    735,0.97256,0.95542,0.99911,
    736,0.96621,
    737,0.96916,
    738,0.96213,
    739,0.96236,
    740,0.96576,0.95629,0.99914,
    741,0.96780,
    742,0.96757,
    743,0.97166,
    744,0.97211,
    745,0.96168,0.95218,0.99879,
    746,0.96689,
    747,0.96871,
    748,0.97120,
    749,0.96463,
    750,0.96485,0.95471,0.99974,
    751,0.96984,
    752,0.96621,
    753,0.96372,
    754,0.97007,
    755,0.96712,0.95067,0.99925,
    756,0.96621,
    757,0.97438,
    758,0.97120,
    759,0.96939,
    760,0.97370,0.95226,0.99940,
    761,0.96939,
    762,0.96644,
    763,0.96893,
    764,0.97211,
    765,0.97143,0.95812,0.99954,
    766,0.96893,
    767,0.97120,
    768,0.96961,
    769,0.97234,
    770,0.96735,0.94996,0.99922,
    771,0.97007,
    772,0.96621,
    773,0.96531,
    774,0.96667,
    775,0.96553,0.95519,0.99908,
    776,0.96848,
    777,0.96961,
    778,0.96485,
    779,0.96735,
    780,0.96689,0.95123,0.99908,
    781,0.96281,
    782,0.96939,
    783,0.96848,
    784,0.96871,
    785,0.96984,0.95772,0.99920,
    786,0.96508,
    787,0.97211,
    788,0.97166,
    789,0.96939,
    790,0.97029,0.95321,0.99917,
    791,0.96984,
    792,0.96825,
    793,0.96259,
    794,0.96871,
    795,0.96485,0.95511,0.99954,
    796,0.97052,
    797,0.97143,
    798,0.96780,
    799,0.96100,
    800,0.96735,0.95550,0.99922,
    801,0.96871,
    802,0.97075,
    803,0.97120,
    804,0.96190,
    805,0.96304,0.95463,0.99945,
    806,0.96961,
    807,0.96735,
    808,0.96236,
    809,0.96848,
    810,0.96916,0.95558,0.99917,
    811,0.96871,
    812,0.96916,
    813,0.96417,
    814,0.96735,
    815,0.96259,0.95424,0.99966,
    816,0.96259,
    817,0.96122,
    818,0.96848,
    819,0.96667,
    820,0.96961,0.95432,0.99922,
    821,0.96259,
    822,0.96667,
    823,0.96485,
    824,0.97075,
    825,0.97234,0.95447,0.99928,
    826,0.97007,
    827,0.96168,
    828,0.96689,
    829,0.96916,
    830,0.97120,0.95107,0.99954,
    831,0.96463,
    832,0.97098,
    833,0.96939,
    834,0.97143,
    835,0.97052,0.96223,0.99954,
    836,0.97052,
    837,0.96780,
    838,0.96485,
    839,0.97188,
    840,0.96735,0.96136,0.99954,
    841,0.97279,
    842,0.96961,
    843,0.96757,
    844,0.97188,
    845,0.96508,0.95883,0.99940,
    846,0.97052,
    847,0.96644,
    848,0.96825,
    849,0.96145,
    850,0.96508,0.95352,0.99885,
    851,0.96893,
    852,0.97098,
    853,0.96780,
    854,0.96780,
    855,0.96939,0.95780,0.99925,
    856,0.96621,
    857,0.96712,
    858,0.96939,
    859,0.96893,
    860,0.97098,0.95360,0.99943,
    861,0.97483,
    862,0.96190,
    863,0.96327,
    864,0.96077,
    865,0.96621,0.96057,0.99937,
    866,0.96417,
    867,0.96780,
    868,0.96531,
    869,0.96689,
    870,0.96553,0.95930,0.99943,
    871,0.96893,
    872,0.96644,
    873,0.96599,
    874,0.96871,
    875,0.96553,0.95622,0.99951,
    876,0.96349,
    877,0.96712,
    878,0.96395,
    879,0.96485,
    880,0.96712,0.95804,0.99934,
    881,0.96644,
    882,0.96939,
    883,0.96780,
    884,0.96712,
    885,0.96644,0.95606,0.99888,
    886,0.96939,
    887,0.96961,
    888,0.96961,
    889,0.96644,
    890,0.96825,0.95875,0.99925,
    891,0.97007,
    892,0.96939,
    893,0.96871,
    894,0.96440,
    895,0.96735,0.95479,0.99928,
    896,0.96213,
    897,0.96667,
    898,0.96644,
    899,0.96712,
    900,0.96485,0.95344,0.99925,
    901,0.96712,
    902,0.96576,
    903,0.96485,
    904,0.96236,
    905,0.96780,0.95827,0.99966,
    906,0.96349,
    907,0.96825,
    908,0.96213,
    909,0.96576,
    910,0.96825,0.95637,0.99937,
    911,0.96961,
    912,0.96961,
    913,0.96780,
    914,0.96871,
    915,0.96327,0.95352,0.99839,
    916,0.96599,
    917,0.96757,
    918,0.96644,
    919,0.96939,
    920,0.96599,0.95194,0.99928,
    921,0.96735,
    922,0.96599,
    923,0.96531,
    924,0.96054,
    925,0.96735,0.95606,0.99948,
    926,0.96939,
    927,0.96871,
    928,0.97007,
    929,0.96893,
    930,0.96871,0.95748,0.99940,
    931,0.96621,
    932,0.96644,
    933,0.96508,
    934,0.96440,
    935,0.97211,0.95329,0.99920,
    936,0.97098,
    937,0.97120,
    938,0.97143,
    939,0.97029,
    940,0.96871,0.95550,0.99968,
    941,0.96712,
    942,0.96939,
    943,0.96984,
    944,0.96735,
    945,0.96417,0.95527,0.99934,
    946,0.96825,
    947,0.96689,
    948,0.96417,
    949,0.96916,
    950,0.97052,0.95994,0.99951,
    951,0.96757,
    952,0.96145,
    953,0.96621,
    954,0.96735,
    955,0.96259,0.94806,0.99888,
    956,0.96213,
    957,0.96667,
    958,0.96825,
    959,0.96803,
    960,0.96553,0.95748,0.99934,
    961,0.96304,
    962,0.96553,
    963,0.96644,
    964,0.96667,
    965,0.96531,0.95329,0.99894,
    966,0.96735,
    967,0.96961,
    968,0.96780,
    969,0.96349,
    970,0.96553,0.95772,0.99940,
    971,0.96825,
    972,0.96395,
    973,0.96599,
    974,0.96599,
    975,0.96871,0.95352,0.99945,
    976,0.96531,
    977,0.97098,
    978,0.97188,
    979,0.96803,
    980,0.96893,0.95653,0.99954,
    981,0.96553,
    982,0.96349,
    983,0.96168,
    984,0.96644,
    985,0.97415,0.95994,0.99954,
    986,0.96372,
    987,0.96689,
    988,0.96485,
    989,0.96553,
    990,0.96485,0.95812,0.99928,
    991,0.96735,
    992,0.96984,
    993,0.96848,
    994,0.96848,
    995,0.96531,0.95669,0.99943,
    996,0.96485,
    997,0.97029,
    998,0.97052,
    999,0.96621,
   1000,0.96644,0.95954,0.99954,
   1001,0.97075,
   1002,0.97392,
   1003,0.97279,
   1004,0.97166,
   1005,0.96916,0.95598,0.99922,
   1006,0.97211,
   1007,0.97778,0.96081,0.99968, ** Model saved **
   1008,0.97234,
   1009,0.96599,
   1010,0.96576,0.95701,0.99925,
   1011,0.96939,
   1012,0.97166,
   1013,0.96961,
   1014,0.96599,
   1015,0.96825,0.95487,0.99931,
   1016,0.96032,
   1017,0.97256,
   1018,0.97256,
   1019,0.96803,
   1020,0.97143,0.95653,0.99931,
   1021,0.96871,
   1022,0.97098,
   1023,0.97052,
   1024,0.96916,
   1025,0.96871,0.95344,0.99940,
   1026,0.97166,
   1027,0.97098,
   1028,0.96984,
   1029,0.97211,
   1030,0.96463,0.95471,0.99948,
   1031,0.96916,
   1032,0.96961,
   1033,0.96304,
   1034,0.96939,
   1035,0.96395,0.95629,0.99937,
   1036,0.96735,
   1037,0.97120,
   1038,0.96848,
   1039,0.96825,
   1040,0.96644,0.95566,0.99971,
   1041,0.96372,
   1042,0.96553,
   1043,0.96395,
   1044,0.96463,
   1045,0.96531,0.95487,0.99899,
   1046,0.97007,
   1047,0.96893,
   1048,0.96531,
   1049,0.96349,
   1050,0.96372,0.94885,0.99917,
   1051,0.97188,
   1052,0.96689,
   1053,0.96485,
   1054,0.97211,
   1055,0.96848,0.95376,0.99945,
   1056,0.96689,
   1057,0.96961,
   1058,0.96825,
   1059,0.96667,
   1060,0.97143,0.95772,0.99945,
   1061,0.97052,
   1062,0.97279,
   1063,0.97007,
   1064,0.97075,
   1065,0.97120,0.96073,0.99954,
   1066,0.97120,
   1067,0.96463,
   1068,0.96984,
   1069,0.96735,
   1070,0.96644,0.94964,0.99928,
   1071,0.96327,
   1072,0.96757,
   1073,0.96689,
   1074,0.96145,
   1075,0.96576,0.95574,0.99934,
   1076,0.96236,
   1077,0.96508,
   1078,0.96417,
   1079,0.96304,
   1080,0.96735,0.95819,0.99931,
   1081,0.96735,
   1082,0.96349,
   1083,0.96463,
   1084,0.96236,
   1085,0.96440,0.95622,0.99917,
   1086,0.96213,
   1087,0.96417,
   1088,0.96757,
   1089,0.96803,
   1090,0.96984,0.95606,0.99960,
   1091,0.96032,
   1092,0.96599,
   1093,0.96848,
   1094,0.96599,
   1095,0.96712,0.95843,0.99966,
   1096,0.96848,
   1097,0.96599,
   1098,0.96122,
   1099,0.96780,
   1100,0.96122,0.95162,0.99908,
   1101,0.96644,
   1102,0.96712,
   1103,0.96463,
   1104,0.96689,
   1105,0.96712,0.95463,0.99920,
   1106,0.96576,
   1107,0.96757,
   1108,0.96417,
   1109,0.96304,
   1110,0.96803,0.95994,0.99960,
   1111,0.96440,
   1112,0.96531,
   1113,0.96599,
   1114,0.96621,
   1115,0.96916,0.95922,0.99966,
   1116,0.96916,
   1117,0.96871,
   1118,0.96644,
   1119,0.96667,
   1120,0.96621,0.95558,0.99917,
   1121,0.96803,
   1122,0.96825,
   1123,0.96508,
   1124,0.96553,
   1125,0.96440,0.95875,0.99940,
   1126,0.96349,
   1127,0.97007,
   1128,0.97052,
   1129,0.96236,
   1130,0.96780,0.95566,0.99963,
   1131,0.96100,
   1132,0.96485,
   1133,0.96349,
   1134,0.96916,
   1135,0.96871,0.95614,0.99940,
   1136,0.96712,
   1137,0.96236,
   1138,0.96939,
   1139,0.96372,
   1140,0.96395,0.95582,0.99888,
   1141,0.96735,
   1142,0.96712,
   1143,0.96395,
   1144,0.96395,
   1145,0.96871,0.95748,0.99948,
   1146,0.96531,
   1147,0.96757,
   1148,0.96667,
   1149,0.96531,
   1150,0.96281,0.96611,0.99951,
   1151,0.96213,
   1152,0.95737,
   1153,0.96463,
   1154,0.96984,
   1155,0.97188,0.95534,0.99957,
   1156,0.96757,
   1157,0.96621,
   1158,0.96939,
   1159,0.97302,
   1160,0.97166,0.95622,0.99954,
   1161,0.96893,
   1162,0.96803,
   1163,0.96667,
   1164,0.97029,
   1165,0.96599,0.95709,0.99931,
   1166,0.97098,
   1167,0.96395,
   1168,0.96553,
   1169,0.96599,
   1170,0.96463,0.95669,0.99931,
   1171,0.96531,
   1172,0.96825,
   1173,0.96848,
   1174,0.97029,
   1175,0.97166,0.95495,0.99931,
   1176,0.96893,
   1177,0.97302,
   1178,0.97188,
